Year,Lower Bound,Single,Married Filing Seperately,Married Filing Jointly,Head of Household
1954,115080.0,0.43,0.43,,0.36
1954,134260.0,0.47,0.47,,0.39
1954,153440.0,0.5,0.5,,0.42
1954,172620.0,0.53,0.53,,0.43
1954,191800.0,0.56,0.56,,0.47
1954,210980.0,0.59,0.59,,0.49
1954,230160.0,,,,0.52
1954,249340.0,0.62,0.62,,
1954,268520.0,,,,0.54
1954,306880.0,0.65,0.65,,0.58
1954,364420.0,0.6900000000000001,0.6900000000000001,,0.62
1954,421960.0,0.72,0.72,,0.66
1954,479500.0,0.75,0.75,,0.68
1954,575400.0,0.78,0.78,,0.71
1954,671300.0,0.81,0.81,,0.74
1954,767200.0,0.84,0.84,,0.76
1954,863100.0,0.87,0.87,,0.8
1954,959000.0,0.89,0.89,,0.8300000000000001
1954,1438500.0,0.9,0.9,,0.87
1954,1918000.0,0.91,0.91,,0.9
1954,2877000.0,,,,0.91
1955,0.0,0.2,0.2,0.2,0.2
1955,19323.67041198502,0.22,0.22,,0.21
1955,38647.34082397004,0.26,0.26,0.22,0.24
1955,57971.011235955055,0.3,0.3,,0.26
1955,77294.68164794007,0.34,0.34,0.26,0.3
1955,96618.35205992509,0.38,0.38,,0.32
1955,115942.02247191011,0.43,0.43,0.3,0.36
1955,135265.69288389513,0.47,0.47,,0.39
1955,154589.36329588015,0.5,0.5,0.34,0.42
1955,173913.03370786516,0.53,0.53,,0.43
1955,193236.70411985018,0.56,0.56,0.38,0.47
1955,212560.3745318352,0.59,0.59,,0.49
1955,231884.04494382022,,,0.43,0.52
1955,251207.71535580524,0.62,0.62,,
1955,270531.38576779026,,,0.47,0.54
1955,309178.7265917603,0.65,0.65,0.5,0.58
1955,347826.06741573033,,,0.53,
1955,367149.73782771535,0.6900000000000001,0.6900000000000001,,0.62
1955,386473.40823970037,,,0.56,
1955,425120.7490636704,0.72,0.72,0.59,0.66
1955,483091.76029962546,0.75,0.75,,0.68
1955,502415.4307116105,,,0.62,
1955,579710.1123595505,0.78,0.78,,0.71
1955,618357.4531835206,,,0.65,
1955,676328.4644194756,0.81,0.81,,0.74
1955,734299.4756554307,,,0.6900000000000001,
1955,772946.8164794007,0.84,0.84,,0.76
1955,850241.4981273408,,,0.72,
1955,869565.1685393258,0.87,0.87,,0.8
1955,966183.5205992509,0.89,0.89,0.75,0.8300000000000001
1955,1159420.224719101,,,0.78,
1955,1352656.9288389513,,,0.81,
1955,1449275.2808988765,0.9,0.9,,0.87
1955,1545893.6329588015,,,0.84,
1955,1739130.3370786516,,,0.87,
1955,1932367.0411985018,0.91,0.91,0.89,0.9
1955,2898550.561797753,,,0.9,0.91
1955,3864734.0823970037,,,0.91,
1956,0.0,0.2,0.2,0.2,0.2
1956,19251.567164179105,0.22,0.22,,0.21
1956,38503.13432835821,0.26,0.26,0.22,0.24
1956,57754.701492537315,0.3,0.3,,0.26
1956,77006.26865671642,0.34,0.34,0.26,0.3
1956,96257.83582089552,0.38,0.38,,0.32
1956,115509.40298507463,0.43,0.43,0.3,0.36
1956,134760.97014925373,0.47,0.47,,0.39
1956,154012.53731343284,0.5,0.5,0.34,0.42
1956,173264.10447761192,0.53,0.53,,0.43
1956,192515.67164179104,0.56,0.56,0.38,0.47
1956,211767.23880597015,0.59,0.59,,0.49
1956,231018.80597014926,,,0.43,0.52
1956,250270.37313432834,0.62,0.62,,
1956,269521.94029850746,,,0.47,0.54
1956,308025.0746268657,0.65,0.65,0.5,0.58
1956,346528.20895522385,,,0.53,
1956,365779.77611940296,0.6900000000000001,0.6900000000000001,,0.62
1956,385031.3432835821,,,0.56,
1956,423534.4776119403,0.72,0.72,0.59,0.66
1956,481289.1791044776,0.75,0.75,,0.68
