Year,Status,20000,30000,40000,50000,70000,100000,150000,200000,250000,300000,500000,800000,1000000,1500000,2000000,5000000,10000000,20000000,50000000,100000000,500000000,1000000000
1918,Single,0.06,0.06,0.06,0.06,0.06,0.13,0.15,0.16,0.17,0.19,0.24,0.32,0.38,0.51,0.64,0.72,0.76,0.77,0.77,0.77,0.77,0.77
1919,Head of Household,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.13,0.14,0.16,0.22,0.32,0.38,0.54,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1919,Married Filing Jointly,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.13,0.14,0.16,0.22,0.32,0.38,0.54,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1919,Married Filing Seperately,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.13,0.14,0.16,0.22,0.32,0.38,0.54,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1919,Single,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.13,0.14,0.16,0.22,0.32,0.38,0.54,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1920,Head of Household,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.44,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1920,Married Filing Jointly,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.44,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1920,Married Filing Seperately,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.44,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1920,Single,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.44,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1921,Head of Household,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.43,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1921,Married Filing Jointly,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.43,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1921,Married Filing Seperately,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.43,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1921,Single,0.04,0.04,0.04,0.04,0.09,0.1,0.12,0.14,0.16,0.18,0.25,0.36,0.43,0.6,0.6,0.71,0.72,0.73,0.73,0.73,0.73,0.73
1922,Head of Household,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.55,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1922,Married Filing Jointly,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.55,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1922,Married Filing Seperately,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.55,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1922,Single,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.55,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1923,Head of Household,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.54,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1923,Married Filing Jointly,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.54,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1923,Married Filing Seperately,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.54,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1923,Single,0.04,0.04,0.04,0.04,0.08,0.09,0.09,0.11,0.13,0.14,0.23,0.32,0.38,0.54,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1924,Head of Household,0.02,0.02,0.02,0.02,0.04,0.04,0.07,0.07,0.09,0.11,0.16,0.25,0.3,0.43,0.43,0.45,0.46,0.46,0.46,0.46,0.46,0.46
1924,Married Filing Jointly,0.02,0.02,0.02,0.02,0.04,0.04,0.07,0.07,0.09,0.11,0.16,0.25,0.3,0.43,0.43,0.45,0.46,0.46,0.46,0.46,0.46,0.46
1924,Married Filing Seperately,0.02,0.02,0.02,0.02,0.04,0.04,0.07,0.07,0.09,0.11,0.16,0.25,0.3,0.43,0.43,0.45,0.46,0.46,0.46,0.46,0.46,0.46
1924,Single,0.02,0.02,0.02,0.02,0.04,0.04,0.07,0.07,0.09,0.11,0.16,0.25,0.3,0.43,0.43,0.45,0.46,0.46,0.46,0.46,0.46,0.46
1925,Head of Household,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1925,Married Filing Jointly,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1925,Married Filing Seperately,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1925,Single,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1926,Head of Household,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1926,Married Filing Jointly,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1926,Married Filing Seperately,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1926,Single,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1927,Head of Household,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1927,Married Filing Jointly,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1927,Married Filing Seperately,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1927,Single,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1928,Head of Household,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1928,Married Filing Jointly,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1928,Married Filing Seperately,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1928,Single,0.015,0.015,0.015,0.015,0.03,0.03,0.06,0.06,0.08,0.1,0.14,0.19,0.22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1929,Head of Household,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1929,Married Filing Jointly,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1929,Married Filing Seperately,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1929,Single,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1930,Head of Household,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1930,Married Filing Jointly,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1930,Married Filing Seperately,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1930,Single,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.08,0.09,0.14,0.19,0.22,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1931,Head of Household,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.07,0.09,0.13,0.18,0.21,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1931,Married Filing Jointly,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.07,0.09,0.13,0.18,0.21,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1931,Married Filing Seperately,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.07,0.09,0.13,0.18,0.21,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1931,Single,0.015,0.015,0.015,0.015,0.03,0.03,0.05,0.06,0.07,0.09,0.13,0.18,0.21,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1932,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.13,0.19,0.28,0.33,0.47,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1932,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.13,0.19,0.28,0.33,0.47,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1932,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.13,0.19,0.28,0.33,0.47,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1932,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.13,0.19,0.28,0.33,0.47,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1933,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.12,0.18,0.26,0.31,0.43,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1933,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.12,0.18,0.26,0.31,0.43,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1933,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.12,0.18,0.26,0.31,0.43,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1933,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.1,0.11,0.12,0.18,0.26,0.31,0.43,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1934,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.21,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1934,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.21,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1934,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.21,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1934,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.21,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1935,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.23,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1935,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.23,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1935,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.23,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1935,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.09,0.11,0.12,0.13,0.23,0.28,0.34,0.46,0.56,0.58,0.61,0.63,0.63,0.63,0.63,0.63
1936,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1936,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1936,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1936,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1937,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1937,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1937,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1937,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1938,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.31,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1938,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.31,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1938,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.31,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1938,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.31,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1939,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1939,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1939,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1939,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.1,0.11,0.12,0.15,0.23,0.28,0.35000000000000003,0.55,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1940,Head of Household,0.04,0.04,0.04,0.04,0.04,0.08,0.12,0.14,0.16,0.22,0.34,0.4,0.48,0.5700000000000001,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1940,Married Filing Jointly,0.04,0.04,0.04,0.04,0.04,0.08,0.12,0.14,0.16,0.22,0.34,0.4,0.48,0.5700000000000001,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1940,Married Filing Seperately,0.04,0.04,0.04,0.04,0.04,0.08,0.12,0.14,0.16,0.22,0.34,0.4,0.48,0.5700000000000001,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1940,Single,0.04,0.04,0.04,0.04,0.04,0.08,0.12,0.14,0.16,0.22,0.34,0.4,0.48,0.5700000000000001,0.62,0.68,0.74,0.77,0.78,0.79,0.79,0.79
1941,Head of Household,0.1,0.1,0.13,0.13,0.13,0.17,0.25,0.29,0.33,0.39,0.51,0.5700000000000001,0.61,0.67,0.6900000000000001,0.73,0.77,0.79,0.8,0.81,0.81,0.81
1941,Married Filing Jointly,0.1,0.1,0.13,0.13,0.13,0.17,0.25,0.29,0.33,0.39,0.51,0.5700000000000001,0.61,0.67,0.6900000000000001,0.73,0.77,0.79,0.8,0.81,0.81,0.81
1941,Married Filing Seperately,0.1,0.1,0.13,0.13,0.13,0.17,0.25,0.29,0.33,0.39,0.51,0.5700000000000001,0.61,0.67,0.6900000000000001,0.73,0.77,0.79,0.8,0.81,0.81,0.81
1941,Single,0.1,0.1,0.13,0.13,0.13,0.17,0.25,0.29,0.33,0.39,0.51,0.5700000000000001,0.61,0.67,0.6900000000000001,0.73,0.77,0.79,0.8,0.81,0.81,0.81
1942,Head of Household,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.46,0.52,0.61,0.6900000000000001,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1942,Married Filing Jointly,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.46,0.52,0.61,0.6900000000000001,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1942,Married Filing Seperately,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.46,0.52,0.61,0.6900000000000001,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1942,Single,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.46,0.52,0.61,0.6900000000000001,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1943,Head of Household,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.49,0.52,0.64,0.72,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1943,Married Filing Jointly,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.49,0.52,0.64,0.72,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1943,Married Filing Seperately,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.49,0.52,0.64,0.72,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1943,Single,0.19,0.19,0.22,0.22,0.26,0.3,0.34,0.42,0.49,0.52,0.64,0.72,0.75,0.8300000000000001,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1944,Head of Household,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1944,Married Filing Jointly,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1944,Married Filing Seperately,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1944,Single,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1945,Head of Household,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1945,Married Filing Jointly,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1945,Married Filing Seperately,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1945,Single,0.23,0.25,0.25,0.25,0.29,0.33,0.41,0.46,0.53,0.59,0.68,0.78,0.81,0.92,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1946,Head of Household,0.2,0.22,0.22,0.22,0.26,0.3,0.38,0.47,0.5,0.56,0.65,0.75,0.81,0.89,0.89,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1946,Married Filing Jointly,0.2,0.22,0.22,0.22,0.26,0.3,0.38,0.47,0.5,0.56,0.65,0.75,0.81,0.89,0.89,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1946,Married Filing Seperately,0.2,0.22,0.22,0.22,0.26,0.3,0.38,0.47,0.5,0.56,0.65,0.75,0.81,0.89,0.89,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1946,Single,0.2,0.22,0.22,0.22,0.26,0.3,0.38,0.47,0.5,0.56,0.65,0.75,0.81,0.89,0.89,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1947,Head of Household,0.2,0.22,0.22,0.26,0.26,0.34,0.43,0.5,0.56,0.59,0.6900000000000001,0.78,0.84,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1947,Married Filing Jointly,0.2,0.22,0.22,0.26,0.26,0.34,0.43,0.5,0.56,0.59,0.6900000000000001,0.78,0.84,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1947,Married Filing Seperately,0.2,0.22,0.22,0.26,0.26,0.34,0.43,0.5,0.56,0.59,0.6900000000000001,0.78,0.84,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1947,Single,0.2,0.22,0.22,0.26,0.26,0.34,0.43,0.5,0.56,0.59,0.6900000000000001,0.78,0.84,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1948,Head of Household,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1948,Married Filing Jointly,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1948,Married Filing Seperately,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1948,Single,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1949,Head of Household,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1949,Married Filing Jointly,,,,,,,,,,,,,,,,,,,,,,
1949,Married Filing Seperately,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1949,Single,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1950,Head of Household,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1950,Married Filing Jointly,,,,,,,,,,,,,,,,,,,,,,
1950,Married Filing Seperately,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1950,Single,0.2,0.22,0.22,0.26,0.3,0.34,0.43,0.53,0.59,0.62,0.72,0.81,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1951,Head of Household,0.204,0.22399999999999998,0.22399999999999998,0.27,0.3,0.35000000000000003,0.48,0.54,0.6,0.63,0.73,0.8200000000000001,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1951,Married Filing Jointly,,,,,,,,,,,,,,,,,,,,,,
1951,Married Filing Seperately,0.204,0.22399999999999998,0.22399999999999998,0.27,0.3,0.35000000000000003,0.48,0.54,0.6,0.63,0.73,0.8200000000000001,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1951,Single,0.204,0.22399999999999998,0.22399999999999998,0.27,0.3,0.35000000000000003,0.48,0.54,0.6,0.63,0.73,0.8200000000000001,0.87,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91
1952,Head of Household,0.23399999999999999,0.23399999999999999,0.27,0.27,0.29,0.35000000000000003,0.44,0.52,0.5700000000000001,0.6,0.72,0.79,0.85,0.88,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1952,Married Filing Jointly,,,,,,,,,,,,,,,,,,,,,,
1952,Married Filing Seperately,0.24600000000000002,0.24600000000000002,0.29,0.29,0.34,0.42,0.53,0.62,0.66,0.67,0.77,0.85,0.9,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1952,Single,0.24600000000000002,0.24600000000000002,0.29,0.29,0.34,0.42,0.53,0.62,0.66,0.67,0.77,0.85,0.9,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1953,Head of Household,0.23399999999999999,0.23399999999999999,0.27,0.27,0.29,0.35000000000000003,0.44,0.52,0.5700000000000001,0.6,0.72,0.79,0.85,0.88,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1953,Married Filing Jointly,,,,,,,,,,,,,,,,,,,,,,
1953,Married Filing Seperately,0.24600000000000002,0.24600000000000002,0.29,0.29,0.34,0.42,0.53,0.62,0.66,0.67,0.77,0.85,0.9,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1953,Single,0.24600000000000002,0.24600000000000002,0.29,0.29,0.34,0.42,0.53,0.62,0.66,0.67,0.77,0.85,0.9,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
